max_rotation,max_moment,energy_dissipated,ductility,convergence,steps_completed,a,b,c,bf_rbs,reduction_ratio,rbs_length_ratio,Mp_full,Mp_rbs,strength_ratio
0.05000000000000002,1.0376659964843992e-06,8.998818787989511e-08,12815624999.999876,True,141,0.25,0.06,0.45,0.08000000000000002,0.6,0.45,879125.0000000002,473525.0000000001,0.5386321626617375
0.05000000000000001,1859.4928756930428,142.1862909048518,1.4705882352941175,True,141,0.25,0.06999999999999999,0.37000000000000005,0.060000000000000026,0.6999999999999998,0.37000000000000005,879125.0000000002,405925.0000000001,0.4617375231053605
0.05000000000000002,11405.794323643142,1840.9917006208186,2.3809523809523814,True,141,0.25,0.06999999999999999,0.47500000000000003,0.060000000000000026,0.6999999999999998,0.47500000000000003,879125.0000000002,405925.0000000001,0.4617375231053605
0.05000000000000001,1287.6356784660675,75.46858100866795,1.1904761904761907,True,141,0.25,0.08,0.37000000000000005,0.04000000000000001,0.7999999999999999,0.37000000000000005,879125.0000000002,338325.0,0.38484288354898327
0.05,934.7975715488686,47.38613098904816,1.1904761904761905,True,141,0.25,0.08,0.47500000000000003,0.04000000000000001,0.7999999999999999,0.47500000000000003,879125.0000000002,338325.0,0.38484288354898327
0.05000000000000001,125.69513966261037,6.2516225305348545,1.1904761904761907,True,141,0.25,0.09,0.38500000000000006,0.020000000000000018,0.8999999999999999,0.38500000000000006,879125.0000000002,270725.00000000006,0.3079482439926063
0.05000000000000002,1681.1211100251699,84.76822600597421,1.190476190476191,True,141,0.25,0.09,0.47500000000000003,0.020000000000000018,0.8999999999999999,0.47500000000000003,879125.0000000002,270725.00000000006,0.3079482439926063
0.05,20380.041979039106,4695.508496031233,1.9607843137254903,True,141,0.275,0.020000000000000004,0.38500000000000006,0.16,0.20000000000000004,0.38500000000000006,879125.0000000002,743925.0000000002,0.8462107208872459
0.04999999999999999,30709.268122290447,6016.24689120147,1.9607843137254903,True,141,0.275,0.020000000000000004,0.5,0.16,0.20000000000000004,0.5,879125.0000000002,743925.0000000002,0.8462107208872459
0.05000000000000001,20518.635752735277,4466.491468488099,1.9607843137254912,True,141,0.275,0.024000000000000004,0.38500000000000006,0.152,0.24000000000000002,0.38500000000000006,879125.0000000002,716885.0,0.8154528650646948
0.05000000000000003,29242.521306704366,5581.541178550711,1.960784313725492,True,141,0.275,0.024000000000000004,0.5,0.152,0.24000000000000002,0.5,879125.0000000002,716885.0,0.8154528650646948
0.05,22410.11454710818,5248.014354215503,1.9607843137254903,True,141,0.275,0.028000000000000004,0.4000000000000001,0.14400000000000002,0.28,0.4000000000000001,879125.0000000002,689845.0,0.784695009242144
0.05000000000000001,31023.09053752005,6566.203059939632,1.9607843137254888,True,141,0.275,0.028000000000000004,0.5,0.14400000000000002,0.28,0.5,879125.0000000002,689845.0,0.784695009242144
0.05000000000000001,78774.35055035888,19126.37924318842,3.333333333333334,True,141,0.275,0.03200000000000001,0.4000000000000001,0.136,0.32000000000000006,0.4000000000000001,879125.0000000002,662805.0000000001,0.7539371534195933
0.05,120224.22843781492,31271.54741713826,3.9215686274509802,True,141,0.275,0.036000000000000004,0.325,0.128,0.36000000000000004,0.325,879125.0000000002,635765.0,0.7231792975970424
0.05,100853.39203814378,27569.10147581951,3.92156862745098,True,141,0.275,0.036000000000000004,0.4000000000000001,0.128,0.36000000000000004,0.4000000000000001,879125.0000000002,635765.0,0.7231792975970424
0.05000000000000002,1.1828073417092431e-06,1.5549497930026165e-07,42740625000.000145,True,141,0.275,0.04000000000000001,0.325,0.12,0.4000000000000001,0.325,879125.0000000002,608725.0,0.6924214417744915
0.05,21258.75955385143,6531.112758888444,3.333333333333333,True,141,0.275,0.04000000000000001,0.4150000000000001,0.12,0.4000000000000001,0.4150000000000001,879125.0000000002,608725.0,0.6924214417744915
0.05000000000000001,1.0765405648945366e-06,1.2470855298757988e-07,34790024999.999954,True,141,0.275,0.04400000000000001,0.325,0.11199999999999999,0.4400000000000001,0.325,879125.0000000002,581685.0,0.6616635859519406
0.05,1.0548128461195797e-06,1.1821230404424261e-07,34790025000.00002,True,141,0.275,0.04400000000000001,0.4150000000000001,0.11199999999999999,0.4400000000000001,0.4150000000000001,879125.0000000002,581685.0,0.6616635859519406
0.050000000000000024,1.0963563490457912e-06,7.261512459445765e-08,27897824999.999897,True,141,0.275,0.04800000000000001,0.34,0.104,0.48000000000000004,0.34,879125.0000000002,554645.0,0.6309057301293899
0.05000000000000001,1.1643945956872643e-06,5.1169404698802694e-08,27897825000.000042,True,141,0.275,0.04800000000000001,0.4150000000000001,0.104,0.48000000000000004,0.4150000000000001,879125.0000000002,554645.0,0.6309057301293899
0.04999999999999999,1.185525266652318e-06,4.688738386588895e-08,21988424999.999943,True,141,0.275,0.052000000000000005,0.34,0.096,0.52,0.34,879125.0000000002,527605.0,0.600147874306839
0.05000000000000001,1.0028486490399888e-06,1.0159336193057717e-07,21988425000.000027,True,141,0.275,0.052000000000000005,0.425,0.096,0.52,0.425,879125.0000000002,527605.0,0.600147874306839
0.05000000000000003,1.0138020820611607e-06,1.0482606389780048e-07,16986224999.999979,True,141,0.275,0.05600000000000001,0.34,0.088,0.56,0.34,879125.0000000002,500564.99999999994,0.5693900184842882
0.04999999999999999,1.090376267735302e-06,1.268133620440544e-07,16986225000.000002,True,141,0.275,0.05600000000000001,0.425,0.088,0.56,0.425,879125.0000000002,500564.99999999994,0.5693900184842882
0.04999999999999999,1.1582047915294652e-06,1.4800339867434754e-07,12815624999.999994,True,141,0.275,0.06,0.35500000000000004,0.08000000000000002,0.6,0.35500000000000004,879125.0000000002,473525.0000000001,0.5386321626617375
0.05000000000000001,1.1214652799696134e-06,1.3620065944225588e-07,12815624999.999973,True,141,0.275,0.06,0.425,0.08000000000000002,0.6,0.425,879125.0000000002,473525.0000000001,0.5386321626617375
0.05000000000000001,0.41674715565432763,0.012474955013096138,1.0000000000000002,True,141,0.275,0.06999999999999999,0.35500000000000004,0.060000000000000026,0.6999999999999998,0.35500000000000004,879125.0000000002,405925.0000000001,0.4617375231053605
